1667,7,7,5
1668,7,2,5
1669,6,1,6
1670,6,8,1
1671,6,2,8
1672,6,4,5
1673,1,7,8
1674,5,5,8
1675,5,7,6
1676,5,7,8
1677,8,4,5
1678,5,8,4
1679,4,1,6
1680,7,3,4
1681,7,2,3
1682,1,2,3
1683,4,2,2
1684,3,2,4
1685,7,1,2
1686,2,4,4
1687,5,3,1
1688,6,7,4
1689,3,7,8
1690,1,1,5
1691,5,5,2
1692,2,6,8
1693,2,3,5
1694,6,3,6
1695,4,1,4
1696,7,3,7
1697,5,8,2
1698,2,3,3
1699,4,4,1
1700,5,7,1
1701,2,1,6
1702,7,1,8
1703,7,8,2
1704,8,7,8
1705,1,4,5
1706,3,6,2
1707,3,2,1
1708,3,1,5
1709,1,2,6
1710,1,8,5
1711,4,5,3
1712,8,8,1
1713,5,3,6
1714,2,6,7
1715,4,8,5
1716,5,2,4
1717,8,7,3
1718,7,4,5
1719,4,3,6
1720,6,7,2
1721,5,6,4
1722,6,6,4
1723,8,6,6
1724,1,2,5
1725,7,5,4
1726,4,2,4
1727,5,4,4
1728,4,8,8
1729,6,2,1
1730,7,6,6
1731,8,5,5
1732,2,7,6
1733,3,8,6
1734,5,8,4
1735,6,3,6
1736,6,1,6
1737,6,1,2
1738,7,4,7
1739,2,8,1
1740,4,6,2
1741,5,4,8
1742,2,3,2
1743,6,6,2
1744,6,6,1
1745,8,5,5
1746,7,4,8
1747,3,6,7
1748,3,2,3
1749,1,2,3
1750,2,8,8
1751,2,8,7
1752,2,8,6
1753,1,3,3
1754,8,3,1
1755,7,2,7
1756,6,6,2
1757,6,3,7
1758,8,2,8
1759,3,8,3
1760,6,8,3
1761,2,4,8
1762,4,2,3
1763,8,4,6
1764,7,7,7
1765,3,5,1
1766,1,6,7
1767,2,5,5
1768,1,3,8
1769,3,8,1
1770,5,1,1
1771,7,7,5
1772,5,7,7
1773,8,7,2
1774,5,2,1
1775,7,4,1
1776,5,1,2
1777,4,8,4
1778,8,7,8
1779,3,1,6
1780,4,4,8
1781,8,8,3
1782,2,2,5
1783,1,3,8
1784,1,4,1
1785,5,6,8
1786,7,1,8
1787,4,2,4
1788,7,7,3
1789,4,6,8
1790,4,1,5
1791,6,5,2
1792,3,1,3
1793,7,3,2
1794,1,1,1
1795,3,7,2
1796,5,1,2
1797,8,6,5
1798,6,5,3
1799,8,4,3
1800,8,6,5
1801,1,1,8
1802,7,3,4
1803,5,2,2
1804,7,8,3
1805,1,2,4
1806,6,3,5
1807,3,2,2
1808,1,5,8
1809,2,2,8
1810,6,6,2
1811,7,4,3
1812,2,7,8
1813,5,3,3
1814,7,6,5
1815,3,6,7
1816,7,1,5
1817,8,2,1
1818,5,5,6
1819,6,7,8
1820,2,1,4
1821,5,1,1
1822,5,7,2
1823,8,3,1
1824,8,2,5
1825,4,8,6
1826,8,1,3
1827,1,3,4
1828,4,5,5
1829,7,1,2
1830,7,3,5
1831,6,4,7
1832,5,3,2
1833,5,7,1
1834,3,8,2
1835,5,2,2
1836,8,1,3
1837,3,6,2
1838,7,8,6
1839,4,6,5
1840,3,1,7
1841,8,1,2
1842,1,1,1
1843,3,2,7
1844,2,3,6
1845,3,4,7
1846,8,7,6
1847,2,7,8
1848,7,7,6
1849,7,6,5
1850,2,8,1
1851,2,2,3
1852,3,2,8
1853,7,5,1
1854,5,2,6
1855,1,2,6
1856,1,6,1
1857,2,7,3
1858,2,7,7
1859,7,8,8
1860,7,7,3
1861,2,7,1
1862,1,3,4
1863,3,6,3
1864,5,6,2
1865,7,7,6
1866,7,6,8
1867,5,3,8
1868,7,7,5
1869,2,1,2
1870,1,5,5
1871,2,2,2
1872,6,1,4
1873,2,1,5
1874,5,1,7
1875,3,8,6
1876,3,5,4
1877,2,3,2
1878,7,2,3
1879,8,6,8
1880,1,3,7
1881,5,5,2
1882,6,3,1
1883,1,8,1
1884,6,6,6
1885,3,6,4
1886,7,4,4
1887,5,4,2
1888,7,4,6
1889,2,6,7
1890,2,3,3
1891,7,1,8
1892,4,3,2
1893,7,3,4
1894,3,4,3
1895,1,3,5
1896,8,4,5
1897,3,5,1
1898,4,1,1
1899,7,6,8
1900,3,5,1
1901,1,5,1
1902,6,8,3
1903,6,4,8
1904,4,6,6
1905,6,3,2
1906,3,3,2
1907,2,4,5
1908,6,5,4
1909,5,7,8
1910,6,5,8
1911,7,1,1
1912,6,3,1
1913,7,6,3
1914,5,7,4
1915,3,4,6
1916,4,4,7
1917,2,4,8
1918,1,7,3
1919,7,6,6
1920,5,7,2
1921,8,2,7
1922,1,6,8
1923,5,5,8
1924,5,2,5
1925,4,2,1
1926,6,6,3
1927,2,5,2
1928,6,6,3
1929,8,2,5
1930,7,6,3
1931,1,4,6
1932,2,4,7
1933,2,6,8
1934,6,2,1
1935,8,7,4
1936,3,5,4
1937,6,7,4
1938,2,7,3
1939,7,8,4
1940,3,4,6
1941,1,2,7
1942,6,3,2
1943,5,2,8
1944,6,7,8
1945,1,7,1
1946,7,7,8
1947,7,8,4
1948,4,1,8
1949,1,4,6
1950,2,4,7
1951,8,2,4
1952,2,4,6
1953,8,5,3
1954,6,6,7
1955,1,2,6
1956,4,3,2
1957,6,5,3
1958,3,5,8
1959,2,1,6
1960,7,6,5
1961,4,5,6
1962,1,2,1
1963,6,1,5
1964,3,6,2
1965,7,1,8
1966,6,3,4
1967,3,4,4
1968,2,5,4
1969,5,3,2
1970,2,5,1
1971,1,1,7
1972,7,6,8
1973,5,4,2
1974,7,2,2
1975,1,7,5
1976,5,5,5
1977,6,3,5
1978,8,5,1
1979,3,7,6
1980,2,1,6
1981,1,2,1
1982,2,3,7
1983,6,8,6
1984,8,8,2
1985,8,2,6
1986,4,4,2
1987,8,2,4
1988,5,6,2
1989,3,2,1
1990,3,3,8
1991,3,4,3
1992,7,2,5
1993,4,7,8
1994,5,3,1
1995,6,8,5
1996,3,8,1
1997,8,8,4
1998,8,3,5
1999,4,3,3
2000,3,8,8
2001,5,6,1
2002,8,2,7
2003,6,8,2
2004,3,5,7
2005,5,8,3
2006,1,2,2
2007,5,1,7
2008,2,3,6
2009,8,8,6
2010,6,7,7
2011,1,8,7
2012,8,3,8
2013,7,3,6
2014,8,4,6
2015,3,6,3
2016,8,8,4
2017,7,2,3
2018,5,3,6
2019,7,8,7
2020,7,1,3
2021,8,5,8
2022,8,6,3
2023,7,3,6
2024,3,1,2
2025,2,4,6
2026,7,7,5
2027,8,8,5
2028,1,2,2
2029,7,3,8
2030,7,4,3
2031,6,4,7
2032,2,6,2
2033,8,6,6
2034,5,5,2
2035,1,3,5
2036,4,4,8
2037,8,3,8
2038,5,5,6
2039,4,2,2
2040,8,1,4
2041,6,4,3
2042,8,1,4
2043,6,7,1
2044,2,1,2
2045,4,5,6
2046,8,2,6
2047,4,8,1
2048,4,8,6
2049,2,7,6
2050,5,4,4
2051,7,1,2
2052,7,4,6
2053,5,7,4
2054,2,5,3
2055,2,3,3
2056,4,8,5
2057,5,2,3
2058,3,2,7
2059,3,7,3
2060,8,4,2
2061,1,2,4
2062,4,5,6
2063,2,3,7
2064,2,4,5
2065,6,1,2
2066,6,2,6
2067,6,3,7
2068,2,5,6
2069,5,6,2
2070,8,7,1
2071,3,8,1
2072,2,1,5
2073,6,6,8
2074,8,4,1
2075,6,8,3
2076,1,3,1
2077,8,3,4
2078,1,5,4
2079,2,2,1
2080,6,3,7
2081,8,2,3
2082,2,6,5
2083,5,2,8
2084,7,2,8
2085,2,4,8
2086,7,8,2
2087,2,7,5
2088,4,2,3
2089,2,5,4
2090,1,6,1
2091,6,1,4
2092,6,6,4
2093,1,8,4
2094,5,5,4
2095,4,2,6
2096,2,1,2
2097,1,3,7
2098,3,7,8
2099,7,3,3
2100,3,3,1
2101,2,8,2
2102,3,3,7
2103,6,8,8
2104,2,1,7
2105,6,1,5
2106,4,8,1
2107,8,5,4
2108,6,4,1
2109,1,5,2
2110,1,2,1
2111,2,1,7
2112,4,6,8
2113,5,1,6
2114,7,1,3
2115,3,4,5
2116,2,5,6
2117,7,7,1
2118,8,7,1
2119,4,2,4
2120,5,7,4
2121,1,5,6
2122,3,1,5
2123,2,8,1
2124,8,6,1
2125,7,5,3
2126,2,3,3
2127,6,3,3
2128,4,3,5
2129,3,5,6
2130,6,7,8
2131,5,4,5
2132,8,1,1
2133,2,5,8
2134,6,5,7
2135,8,2,1
2136,3,3,7
2137,4,6,7
2138,3,5,5
2139,8,2,2
2140,1,7,1
2141,5,7,8
2142,4,6,2
2143,5,3,5
2144,1,1,3
2145,1,6,1
2146,8,7,8
2147,7,4,3
2148,1,3,4
2149,4,4,3
2150,6,4,5
2151,7,7,8
2152,5,6,3
2153,6,3,6
2154,6,7,8
2155,7,3,5
2156,7,1,5
2157,8,1,5
2158,8,1,5
2159,7,4,3
2160,1,1,1
2161,3,7,4
2162,7,7,2
2163,7,1,4
2164,2,3,1
2165,4,5,1
2166,7,4,2
2167,2,4,7
2168,4,4,4
2169,4,4,1
2170,6,6,1
2171,4,2,6
2172,5,7,6
2173,5,6,8
2174,2,6,7
2175,8,3,2
2176,3,1,3
2177,1,7,2
2178,5,7,6
2179,3,1,6
2180,2,6,6
2181,5,4,3
2182,3,6,1
2183,8,8,1
2184,6,5,6
2185,3,7,4
2186,4,4,1
2187,8,2,2
2188,1,7,6
2189,4,4,4
2190,1,5,2
2191,3,1,5
2192,8,1,6
2193,8,8,8
2194,7,8,6
2195,4,3,4
2196,3,8,5
2197,7,5,3
2198,6,3,7
2199,4,6,5
2200,4,4,4
2201,1,6,1
2202,1,4,1
2203,7,1,5
2204,7,4,6
2205,2,7,4
2206,1,6,1
2207,2,4,5
2208,3,8,5
2209,5,8,2
2210,7,5,2
2211,4,6,8
2212,3,7,7
2213,4,6,4
2214,1,5,1
2215,3,3,5
2216,1,1,3
2217,1,1,3
2218,6,7,3
2219,6,8,5
2220,2,6,8
2221,5,6,1
2222,8,8,5
2223,6,2,7
2224,3,3,4
2225,1,7,7
2226,3,5,3
2227,2,2,8
2228,3,7,1
2229,1,1,1
2230,3,7,7
2231,4,1,8
2232,8,4,3
2233,6,5,6
2234,3,5,7
2235,5,8,8
2236,2,3,6
2237,5,5,5
2238,8,2,6
2239,4,8,2
2240,4,6,6
2241,6,6,8
2242,8,1,1
2243,3,8,2
2244,1,4,3
2245,8,5,7
2246,1,2,2
2247,8,3,3
2248,3,3,3
2249,5,6,2
2250,5,2,1
2251,4,7,1
2252,1,7,1
2253,4,1,2
2254,2,2,7
2255,6,7,7
2256,4,3,7
2257,6,3,5
2258,7,3,7
2259,1,3,5
2260,4,1,1
2261,1,5,5
2262,8,3,5
2263,6,8,5
2264,3,1,8
2265,3,4,5
2266,5,8,2
2267,1,5,3
2268,2,6,6
2269,3,1,4
2270,7,1,2
2271,1,2,1
2272,4,7,7
2273,1,3,4
2274,3,5,8
2275,1,4,2
2276,4,3,5
2277,8,8,1
2278,1,1,3
2279,6,8,6
2280,6,4,4
2281,7,1,2
2282,5,5,5
2283,4,5,7
2284,4,6,4
2285,8,8,7
2286,4,2,5
2287,2,8,7
2288,5,3,1
2289,4,1,8
2290,8,6,6
2291,4,3,8
2292,5,6,7
2293,4,8,3
2294,8,5,3
2295,1,7,7
2296,1,7,6
2297,1,6,7
2298,4,5,2
2299,8,2,3
2300,4,8,2
2301,5,8,5
2302,5,8,2
2303,7,5,2
2304,1,8,2
2305,2,6,1
2306,4,4,5
2307,7,6,8
2308,5,5,6
2309,8,3,6
2310,7,6,1
2311,8,5,2
2312,2,3,1
2313,2,3,2
2314,3,5,2
2315,8,3,5
2316,8,3,2
2317,6,1,1
2318,4,2,3
2319,1,6,5
2320,1,3,7
2321,3,5,8
2322,3,6,4
2323,4,5,3
2324,8,7,2
2325,6,5,5
2326,3,6,5
2327,3,3,1
2328,1,5,8
2329,7,6,6
2330,6,4,3
2331,5,7,2
2332,6,4,8
2333,6,4,6
2334,1,4,6
2335,1,1,5
2336,5,2,5
2337,5,2,8
2338,1,6,4
2339,4,3,7
2340,2,7,7
2341,6,3,4
2342,8,2,7
2343,1,5,4
2344,7,6,7
2345,7,4,7
2346,6,8,7
2347,1,3,5
2348,6,8,7
2349,7,3,7
2350,8,4,3
2351,4,7,4
2352,6,7,2
2353,8,5,6
2354,5,5,5
2355,4,5,8
2356,1,6,6
2357,2,4,2
2358,8,7,7
2359,1,6,5
2360,7,4,3
2361,8,5,8
2362,6,3,1
2363,8,3,4
2364,4,6,1
2365,8,8,7
2366,4,3,4
2367,1,5,3
2368,3,6,2
2369,5,5,4
2370,5,4,8
2371,3,1,8
2372,7,6,3
2373,7,5,5
2374,3,2,8
2375,7,1,1
2376,6,3,1
2377,7,1,4
2378,8,2,1
2379,6,2,5
2380,5,6,2
2381,8,2,4
2382,2,6,6
2383,7,6,3
2384,8,1,7
2385,8,5,4
2386,7,1,6
2387,6,2,3
2388,1,7,1
2389,1,5,3
2390,2,8,3
2391,7,5,4
2392,7,1,7
2393,7,7,6
2394,7,5,3
2395,3,8,5
2396,8,8,6
2397,3,7,4
2398,1,7,8
2399,7,7,3
2400,1,7,7
2401,4,7,7
2402,6,3,1
2403,1,2,1
2404,7,3,4
2405,8,2,4
2406,1,3,1
2407,3,3,6
2408,5,3,5
2409,2,7,8
2410,1,7,7
2411,3,2,8
2412,8,1,1
2413,4,4,8
2414,3,7,7
2415,6,6,6
2416,5,6,8
2417,5,1,1
2418,5,5,8
2419,7,2,1
2420,5,1,4
2421,2,1,5
2422,3,8,1
2423,7,6,5
2424,8,4,8
2425,4,8,8
2426,2,4,4
2427,6,4,7
2428,1,4,5
2429,4,8,2
2430,2,8,6
2431,3,3,5
2432,3,2,2
2433,7,3,5
2434,1,4,3
2435,4,2,1
2436,8,8,1
2437,1,4,8
2438,4,8,3
2439,3,3,8
2440,8,6,4
2441,3,4,2
2442,1,8,2
2443,4,1,4
2444,2,5,5
2445,6,2,8
2446,2,7,2
2447,7,8,2
2448,5,1,2
2449,5,3,8
2450,7,7,8
2451,6,4,4
2452,8,3,4
2453,3,8,7
2454,3,5,6
2455,3,2,2
2456,1,8,4
2457,1,5,2
2458,5,3,4
2459,8,3,1
2460,6,5,8
2461,1,5,4
2462,4,4,7
2463,6,5,7
2464,7,4,7
2465,8,1,2
2466,8,2,2
2467,8,7,7
2468,1,7,7
2469,7,3,6
2470,2,3,5
2471,7,5,4
2472,4,8,8
2473,4,8,4
2474,5,4,2
2475,7,4,4
2476,7,5,6
2477,4,8,4
2478,7,8,4
2479,8,6,1
2480,8,3,8
2481,7,8,8
2482,2,5,2
2483,7,6,5
2484,8,2,7
2485,1,1,6
2486,5,4,7
2487,8,8,7
2488,4,6,4
2489,1,6,4
2490,5,5,1
2491,5,5,1
2492,2,7,8
2493,5,3,6
2494,5,3,8
2495,1,3,8
2496,3,2,5
2497,4,4,6
2498,2,1,5
2499,2,2,8
2500,5,8,2
2501,7,5,3
2502,5,2,8
2503,1,2,6
2504,6,3,2
2505,5,2,6
2506,8,3,6
2507,2,1,2
2508,3,8,6
2509,3,3,6
2510,8,1,4
2511,7,1,4
2512,7,4,5
2513,8,3,8
2514,1,5,3
2515,7,3,3
2516,3,8,1
2517,8,7,7
2518,4,5,4
2519,4,5,2
2520,5,5,8
2521,4,3,7
2522,2,8,3
2523,5,6,8
2524,1,1,2
2525,4,3,3
2526,2,3,7
2527,4,3,6
2528,4,1,8
2529,7,5,6
2530,6,6,7
2531,3,1,3
2532,3,8,6
2533,2,1,7
2534,6,3,3
2535,6,4,4
2536,3,5,4
2537,8,1,8
2538,7,2,1
2539,7,8,4
2540,5,1,6
2541,8,3,8
2542,7,1,5
2543,1,8,2
2544,5,5,5
2545,8,2,4
2546,1,8,1
2547,2,1,1
2548,2,8,6
2549,8,3,2
2550,8,6,8
2551,3,1,6
2552,4,7,2
2553,3,4,3
2554,2,7,1
2555,3,4,3
2556,6,1,6
2557,2,6,7
2558,1,2,5
2559,7,7,7
2560,2,8,7
2561,1,6,1
2562,3,5,4
2563,2,6,3
2564,4,4,4
2565,2,1,6
2566,1,4,2
2567,8,8,4
2568,3,4,2
2569,2,4,4
2570,5,3,3
2571,4,6,3
2572,2,3,1
2573,5,1,4
2574,7,7,4
2575,3,7,1
2576,3,8,1
2577,5,3,6
2578,7,3,6
2579,5,4,1
2580,5,7,1
2581,2,1,7
2582,3,7,8
2583,1,8,2
2584,8,7,7
2585,4,4,7
2586,7,1,7
2587,2,5,4
2588,8,1,6
2589,2,3,4
2590,2,3,4
2591,6,1,4
2592,7,5,2
2593,7,5,2
2594,5,2,7
2595,7,3,6
2596,3,5,5
2597,4,5,7
2598,1,2,3
2599,7,5,1
2600,6,8,1
2601,7,7,5
2602,4,2,8
2603,8,8,4
2604,3,8,3
2605,2,3,1
2606,4,7,7
2607,4,1,1
2608,6,2,5
2609,6,7,2
2610,3,2,5
2611,7,6,5
2612,1,1,1
2613,6,7,5
2614,8,2,2
2615,6,4,2
2616,2,5,7
2617,1,4,7
2618,2,4,5
2619,6,6,4
2620,5,2,8
2621,5,5,3
2622,6,8,5
2623,7,2,8
2624,8,1,1
2625,2,8,4
2626,4,3,7
2627,3,7,6
2628,7,8,5
2629,5,7,2
2630,8,5,3
2631,8,5,2
2632,4,1,5
2633,8,4,8
2634,5,6,2
2635,1,2,2
2636,5,7,1
2637,7,7,2
2638,2,7,7
2639,7,7,1
2640,7,3,5
2641,3,5,2
2642,6,4,5
2643,2,1,3
2644,3,8,3
2645,2,5,6
2646,6,8,8
2647,4,2,7
2648,7,4,7
2649,8,8,4
2650,7,1,8
2651,7,7,6
2652,7,7,3
2653,7,4,3
2654,8,6,5
2655,2,6,6
2656,8,6,8
2657,7,6,1
2658,4,4,7
2659,4,3,7
2660,5,2,8
2661,2,7,5
2662,8,8,4
2663,7,8,4
2664,7,8,8
2665,8,7,8
2666,5,5,8
2667,3,2,5
2668,8,1,1
2669,1,7,2
2670,4,1,5
2671,6,3,7
2672,4,6,8
2673,1,8,1
2674,2,5,1
2675,8,4,4
2676,5,7,4
2677,2,6,5
2678,2,7,7
2679,7,1,1
2680,4,5,2
2681,1,7,5
2682,8,3,5
2683,7,6,6
2684,8,7,1
2685,3,8,3
2686,4,4,3
2687,8,6,7
2688,6,5,7
2689,1,1,6
2690,2,8,1
2691,1,1,6
2692,2,2,4
2693,1,8,1
2694,8,7,7
2695,8,7,2
2696,7,2,2
2697,7,6,8
2698,8,5,8
2699,5,7,4
2700,6,1,2
2701,5,1,4
2702,3,5,3
2703,4,3,2
2704,1,2,5
2705,3,3,3
2706,2,2,1
2707,6,1,4
2708,4,1,8
2709,6,5,5
2710,5,8,8
2711,2,7,2
2712,3,1,2
2713,7,5,3
2714,5,2,3
2715,1,2,4
2716,3,1,3
2717,1,4,8
2718,3,7,2
2719,6,8,7
2720,4,2,8
2721,4,7,2
2722,4,2,1
2723,4,8,4
2724,7,5,4
2725,6,7,7
2726,3,4,4
2727,1,6,1
2728,3,2,1
2729,7,7,1
2730,4,3,7
2731,3,3,5
2732,3,6,7
2733,5,5,1
2734,5,5,7
2735,3,4,4
2736,3,1,5
2737,5,8,3
2738,1,2,7
2739,8,5,8
2740,7,7,3
2741,4,3,8
2742,8,4,4
2743,1,8,1
2744,2,6,6
2745,1,5,6
2746,5,8,6
2747,7,5,2
2748,3,4,8
2749,4,8,6
2750,2,7,5
2751,4,3,5
2752,2,5,2
2753,3,4,6
2754,6,7,7
2755,2,2,7
2756,8,1,5
2757,5,3,5
2758,3,6,7
2759,4,2,6
2760,5,3,5
2761,8,1,1
2762,6,1,5
2763,5,2,5
2764,6,8,8
2765,2,3,7
2766,6,4,5
2767,8,3,3
2768,1,5,7
2769,6,5,3
2770,1,6,6
2771,7,5,2
2772,6,3,5
2773,6,6,4
2774,1,7,7
2775,3,2,5
2776,2,3,8
2777,7,7,2
2778,1,5,8
2779,2,8,3
2780,5,4,6
2781,7,3,4
2782,4,7,5
2783,1,2,3
2784,4,7,2
2785,5,4,5
2786,6,4,7
2787,8,2,5
2788,3,5,4
2789,3,4,3
2790,6,8,5
2791,6,7,5
2792,6,4,3
2793,8,8,4
2794,8,6,1
2795,5,8,4
2796,4,3,8
2797,5,1,5
2798,1,8,3
2799,2,8,1
2800,1,3,2
2801,6,2,8
2802,7,4,5
2803,5,4,1
2804,5,4,2
2805,8,1,6
2806,3,5,5
2807,8,7,2
2808,5,7,1
2809,3,2,2
2810,5,3,7
2811,7,8,6
2812,8,2,6
2813,1,7,3
2814,8,4,8
2815,1,1,4
2816,6,5,5
2817,8,3,4
2818,2,1,7
2819,5,1,6
2820,6,2,2
2821,4,7,5
2822,8,2,6
2823,7,2,5
2824,2,5,1
2825,8,5,7
2826,2,8,1
2827,8,8,7
2828,1,4,3
2829,3,7,5
2830,3,8,2
2831,7,8,6
2832,6,1,3
2833,1,3,5
2834,4,2,8
2835,2,6,4
2836,6,1,8
2837,8,8,3
2838,1,1,8
2839,8,1,6
2840,6,8,4
2841,2,8,7
2842,4,8,1
2843,1,1,8
2844,7,6,2
2845,7,8,7
2846,1,1,8
2847,7,2,3
2848,1,3,3
2849,1,2,7
2850,2,8,5
2851,8,8,8
2852,5,7,2
2853,5,5,5
2854,5,5,6
2855,6,3,4
2856,6,1,7
2857,8,2,4
2858,7,7,7
2859,8,1,4
2860,8,3,4
2861,8,4,5
2862,5,5,7
2863,7,1,7
2864,6,4,4
2865,6,2,1
2866,2,4,6
2867,5,8,4
2868,6,5,4
2869,3,8,5
2870,5,8,2
2871,4,6,6
2872,2,2,7
2873,6,3,2
2874,6,8,6
2875,3,4,3
2876,7,3,7
2877,5,6,6
2878,5,5,6
2879,7,1,4
2880,8,5,5
2881,8,6,7
2882,4,6,7
2883,2,1,1
2884,5,5,6
2885,6,6,4
2886,1,3,6
2887,4,8,4
2888,8,2,5
2889,2,4,8
2890,5,6,6
2891,3,5,5
2892,4,6,6
2893,4,1,3
2894,7,8,5
2895,6,2,3
2896,6,4,2
2897,1,7,4
2898,5,5,2
2899,2,5,8
2900,8,5,3
2901,1,8,6
2902,4,6,8
2903,2,5,5
2904,7,3,7
2905,1,1,2
2906,2,3,8
2907,5,7,6
2908,2,5,1
2909,3,5,4
2910,3,2,2
2911,8,8,3
2912,4,6,1
2913,1,7,4
2914,2,4,1
2915,8,3,4
2916,6,3,3
2917,4,4,7
2918,5,1,4
2919,1,6,2
2920,7,7,6
2921,4,3,8
2922,5,1,7
2923,5,3,2
2924,8,5,3
2925,4,7,3
2926,1,1,3
2927,3,6,2
2928,8,8,3
2929,2,1,5
2930,1,1,5
2931,3,1,2
2932,5,5,2
2933,5,4,3
2934,3,7,1
2935,3,2,2
2936,4,8,7
2937,1,3,3
2938,2,4,7
2939,4,6,7
2940,6,4,7
2941,2,7,2
2942,2,4,3
2943,2,2,2
2944,5,4,3
2945,5,1,4
2946,1,3,3
2947,7,8,2
2948,3,7,1
2949,2,1,6
2950,5,7,6
2951,7,3,2
2952,3,7,5
2953,1,1,3
2954,8,8,8
2955,6,3,1
2956,6,6,6
2957,2,5,8
2958,7,5,7
2959,2,4,4
2960,2,6,8
2961,4,1,1
2962,2,1,2
2963,4,6,4
2964,4,8,4
2965,3,5,5
2966,8,4,4
2967,4,1,3
2968,6,5,5
2969,1,7,5
2970,1,8,7
2971,2,7,8
2972,5,3,2
2973,6,3,6
2974,7,4,4
2975,4,8,3
2976,7,5,8
2977,7,8,3
2978,5,4,7
2979,5,6,4
2980,8,6,6
2981,8,1,6
2982,5,6,3
2983,6,8,2
2984,4,1,2
2985,4,8,1
2986,5,6,6
2987,8,8,5
2988,7,4,1
2989,1,8,7
2990,7,6,8
2991,7,3,8
2992,3,1,3
2993,4,1,2
2994,4,3,5
2995,6,4,8
2996,4,4,4
2997,8,1,6
2998,3,6,8
2999,3,7,4
3000,8,5,3
3001,2,1,1
3002,3,7,8
3003,6,6,2
3004,2,1,2
3005,7,5,5
3006,5,6,3
3007,4,1,8
3008,7,8,7
3009,7,6,1
3010,2,8,6
3011,8,7,3
3012,7,5,8
3013,7,7,1
3014,8,7,2
3015,4,2,7
3016,3,2,2
3017,8,4,3
3018,4,7,5
3019,3,6,5
3020,2,3,5
3021,1,7,8
3022,5,5,4
3023,6,4,1
3024,1,7,5
3025,6,8,4
3026,6,2,8
3027,1,4,7
3028,8,4,3
3029,3,8,2
3030,8,7,8
3031,5,1,3
3032,4,4,3
3033,1,2,7
3034,8,4,8
3035,3,6,3
3036,5,8,1
3037,6,1,2
3038,7,7,3
3039,6,6,4
3040,4,4,6
3041,1,1,8
3042,8,6,2
3043,2,5,3
3044,3,6,5
3045,5,3,3
3046,6,5,3
3047,6,1,8
3048,1,5,3
3049,1,7,6
3050,6,5,5
3051,2,2,6
3052,5,8,2
3053,4,1,7
3054,1,2,3
3055,6,1,8
3056,7,7,4
3057,7,3,2
3058,5,8,1
3059,6,8,5
3060,1,7,4
3061,8,5,4
3062,8,2,3
3063,7,7,4
3064,1,1,4
3065,4,7,5
3066,1,6,5
3067,7,2,7
3068,5,5,3
3069,2,3,6
3070,3,1,3
3071,5,5,8
3072,2,8,8
3073,3,5,2
3074,5,6,2
3075,4,4,6
3076,8,4,2
3077,1,8,8
3078,3,2,1
3079,7,2,8
3080,1,7,1
3081,3,8,3
3082,2,1,6
3083,4,1,6
3084,1,4,2
3085,2,3,8
3086,6,7,8
3087,7,1,3
3088,8,8,3
3089,6,6,1
3090,7,3,6
3091,7,4,8
3092,6,5,3
3093,7,8,3
3094,2,3,3
3095,5,6,3
3096,1,4,4
3097,8,4,6
3098,3,6,1
3099,2,1,5
3100,2,6,1
3101,3,4,2
3102,4,4,2
3103,5,2,5
3104,3,7,6
3105,2,6,5
3106,1,8,5
3107,3,2,1
3108,3,7,7
3109,1,3,5
3110,2,7,8
3111,2,5,5
3112,3,2,8
3113,5,8,4
3114,6,6,6
3115,5,3,1
3116,2,2,3
3117,3,6,8
3118,6,3,5
3119,8,7,5
3120,6,6,6
3121,5,1,4
3122,1,2,3
3123,5,8,3
3124,6,6,8
3125,5,4,5
3126,7,4,7
3127,1,1,7
3128,2,3,6
3129,8,3,1
3130,3,7,4
3131,1,3,7
3132,7,2,8
3133,5,5,6
3134,6,1,7
3135,4,8,6
3136,6,2,5
3137,4,4,3
3138,5,5,1
3139,7,8,2
3140,1,8,6
3141,1,6,8
3142,2,6,5
3143,8,1,2
3144,6,7,6
3145,5,5,5
3146,7,7,2
3147,1,4,8
3148,3,7,2
3149,7,5,3
3150,4,6,8
3151,7,5,7
3152,1,5,1
3153,2,8,7
3154,1,6,2
3155,2,5,3
3156,5,4,6
3157,2,6,7
3158,8,4,2
3159,6,7,8
3160,2,5,8
3161,2,3,3
3162,3,8,4
3163,1,6,3
3164,7,3,5
3165,7,8,3
3166,5,4,2
3167,3,4,1
3168,1,2,7
3169,2,6,6
3170,6,7,2
3171,2,5,2
3172,3,6,4
3173,6,1,6
3174,2,2,4
3175,7,7,7
3176,8,8,3
3177,7,5,4
3178,5,2,3
3179,3,7,7
3180,1,6,2
3181,8,3,1
3182,3,4,4
3183,3,2,7
3184,3,2,7
3185,8,6,8
3186,8,5,6
3187,1,1,4
3188,5,6,4
3189,5,1,3
3190,6,5,1
3191,4,3,5
3192,2,6,1
3193,5,8,5
3194,3,2,3
3195,1,6,5
3196,3,2,6
3197,8,8,5
3198,3,5,7
3199,4,5,5
3200,2,1,5
3201,4,7,5
3202,1,8,7
3203,6,1,3
3204,6,3,6
3205,6,4,1
3206,2,8,6
3207,2,1,8
3208,2,8,3
3209,6,5,1
3210,8,8,2
3211,1,6,2
3212,6,7,5
3213,4,8,7
3214,2,2,7
3215,5,3,1
3216,8,1,6
3217,2,8,2
3218,7,1,1
3219,2,2,4
3220,6,2,6
3221,1,1,7
